sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
300113010000N0000004,ALBUMIN,298,,ALBÚMINA,0.7798411846160889,UNCHECKED,4017497,
CCD00145N,INSULIN 30 MIN (blood),1,,INSULINA 30 MIN  (EN SANGRE),0.39618587493896484,UNCHECKED,4353845,
30030100031929406000,"RX SKELETON PERIFERICO, ANKLE RIGHT / LEFT, AP and LAT",1,,"RX ESQUELETO PERIFERICO, TOBILLO DERECHO/IZQUIERDO, AP Y LAT",0.42296281456947327,UNCHECKED,3048679,
300113030100N0000118,cryoglobulins,1,,CRIOGLOBULINAS,0.7963185906410217,UNCHECKED,4150668,
CCD00093N,Erythroblasts (blood),1,,ERITROBLASTOS (EN SANGRE),0.3862411081790924,UNCHECKED,3046588,
300113030100N0000122,Quantification FENILALANINA,1,,FENILALANINA CUANTIFICACIÓN,0.4072958528995514,UNCHECKED,4053186,
3.00312E+19,InterConsultation: NEUROINTERVENCIONISMO nonvascular TERAPEUTICO,1,,INTERCONSULTA: NEUROINTERVENCIONISMO NO VASCULAR TERAPEUTICO,0.35412925481796265,UNCHECKED,21493547,
300113120500C0000957,Xanthochromia CSF,1,,XANTOCROMIA EN LCR,0.8418464064598083,UNCHECKED,3027572,
300113030100N0001184,threonine BLOOD,1,,TREONINA SANGRE,0.5847908854484558,UNCHECKED,4260884,
300113030205N0000386,SPECIFIC IGE FX5E,1,,IGE ESPECIFICA  FX5E,0.2972181737422943,UNCHECKED,4190033,
300113040000N0000666,Free thyroxine (FT4),288,,TIROXINA LIBRE (T4 LIBRE),0.550535261631012,UNCHECKED,4196969,
30030100010707813000,"RX TORACICA, chest, lateral decubitus WITH HORIZONTAL BEAM",1,,"RX TORACICA, TORAX, DECUBITO LATERAL CON RAYO HORIZONTAL",0.38608649373054504,UNCHECKED,3024451,
121212010,intradermal,1,,INTRADERMORREACCION,0.6561830639839172,UNCHECKED,4103847,
3.00305E+19,"DOPPLER ARTERIAL, LOGS supraaortic",1,,"DOPPLER  ARTERIAL, TRONCOS SUPRAAORTICOS",0.28420260548591614,UNCHECKED,3040895,
CCD00322N,PLAQUETOCRÍTO (blood),259,,PLAQUETOCRÍTO (EN SANGRE),0.21483805775642395,UNCHECKED,4353845,
300113030204N0000262,SPECIFIC IGE CASHEW,1,,IGE ESPECIFICA  ANACARDO,0.616533637046814,UNCHECKED,4302115,
3.00304E+19,ULTRASOUND transvaginal,1,,ECOGRAFIA TRASVAGINAL,0.6191170811653137,UNCHECKED,3018554,
300113010000N0000037,PHOSPHATE,258,,FOSFATO,1.0,UNCHECKED,3011904,
30030901441623802000,"RM OSTEOARTICULAR, SHOULDER BOTH unenhanced AND CONTRAST",1,,"RM OSTEOARTICULAR , HOMBRO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.3877846896648407,UNCHECKED,3051142,
300113030211N0000481,SPECIFIC IGE TABANO SPP,1,,IGE ESPECIFICA  TABANO SPP,0.5272514820098877,UNCHECKED,4213564,
300113110000N0000888,TOTAL INTESTINAL ALKALINE PHOSPHATASE,1,,FOSFATASA ALCALINA TOTAL INTESTINAL,0.8085180521011353,UNCHECKED,4093859,
CCD00206I,COUNTING sperm (seminal fluid),1,,RECUENTO ESPERMIOS  (EN LIQUIDO SEMINAL),0.2539050281047821,UNCHECKED,42870326,
300113030100N0000162,TROPONIN,1,,TROPONINA,0.6421306133270264,UNCHECKED,4021291,
300113020000K0001078,Creatinine 24 HOURS,1,,CREATININA EN 24 HORAS,0.698158860206604,UNCHECKED,3005770,
121207023,AC. ANTI-HIV CONFIRMATION (Innolia),1,,AC. ANTI-VIRUS DE LA INMUNODEFICIENCIA HUMANA CONFIRMACION (INNOLIA),0.4772564172744751,UNCHECKED,3044979,
300113030204N0000328,SPECIFIC IGE LUPULO,1,,IGE ESPECIFICA  LUPULO,0.5570471286773682,UNCHECKED,4188924,
300114029900N0000053,Fibrinogen DERIVATIVE,236,,"FIBRINÓGENO, DERIVADO",0.6811279058456421,UNCHECKED,4216468,
300113120900G0000981,ALFA-feto-protein in peritoneal fluid,1,,ALFA-FETO-PROTEINA EN LIQUIDO PERITONEAL,0.48108071088790894,UNCHECKED,3032506,
300113070100N0000807,TEOFILINA,1,,TEOFILINA,0.2516322135925293,UNCHECKED,4136740,
30030600830101102000,"TC FACE AND BASE skull, teeth, unenhanced AND CONTRAST",1,,"TC CARA Y BASE DE CRANEO , DIENTES, SIN CONTRASTE Y CON CONTRASTE",0.43096408247947693,UNCHECKED,3042870,
300113070200K0000818,BENZODIAZEPINES URINE,1,,BENZODIACEPINAS ORINA,0.7653868198394775,UNCHECKED,3042517,
300113050000N0000743,AC ANTI striatum,1,,AC ANTI MÚSCULO ESTRIADO,0.2701078951358795,UNCHECKED,4179789,
CCD00207I,COUNTING sperm insemination (seminal fluid),1,,RECUENTO ESPERMIOS PARA INSEMINACIÓN  (EN LIQUIDO SEMINAL),0.28231558203697205,UNCHECKED,3022968,
CCD00323N,INDEX DISTRIBUTION platelet (blood),228,,ÍNDICE DISTRIBUCIÓN PLAQUETAR (EN SANGRE),0.39960238337516785,UNCHECKED,3039417,
121206060,AC. ANTI-HEPATITIS B SURFACE AG ELISA method,1,,AC. ANTI-VIRUS DE LA HEPATITIS B AG SUPERFICIE METODO ELISA,0.4981624484062195,UNCHECKED,4168615,
30030901441320102000,"RM OSTEOARTICULAR, PELVIC BONE, unenhanced AND CONTRAST",1,,"RM OSTEOARTICULAR , PELVIS OSEA, SIN CONTRASTE Y CON CONTRASTE",0.3250700831413269,UNCHECKED,36306014,
300113010000N0000030,ACID PHOSPHATASE,1,,FOSFATASA ÁCIDA,0.7693634033203125,UNCHECKED,4245738,
CCD00045N,Ionized calcium gas analysis (blood),1,,CALCIO IÓNICO EN GASOMETRÍA (EN SANGRE),0.5538944005966187,UNCHECKED,4081838,
121813050,plasma volume,1,,VOLUMEN PLASMATICO,0.835345447063446,UNCHECKED,4154341,
CCD00326K,CILINDROS CELLULAR (IN URINE),1,,CILINDROS CELULARES (EN ORINA),0.3109111189842224,UNCHECKED,3045769,
CCD00401N,TESTOSTERONE T.BASAL (blood),1,,TESTOSTERONA T.BASAL  (EN SANGRE),0.28843626379966736,UNCHECKED,4020107,
300113030215N0000559,SPECIFIC IGE Datilera,1,,IGE ESPECIFICA  DATILERA,0.5238774418830872,UNCHECKED,4189060,
300113010000N0000046,Lactate dehydrogenase (LDH),221,,LACTATO-DESHIDROGENASA (LDH),0.7771743535995483,UNCHECKED,4098519,
300113030215N0000566,SPECIFIC IGE WALNUT,1,,IGE ESPECIFICA  NOGAL,0.701916515827179,UNCHECKED,4190007,
3.00314E+19,"POSITIONING Prosthetics / STENT, LOGS supraaortic",1,,"COLOCACION PROTESIS/STENT, TRONCOS SUPRAAORTICOS",0.35145303606987,UNCHECKED,46235033,
300113050000N0001070,ANTI AC AG CYTOSOL HEPATICO 1 (LC-1),1,,AC ANTI AG CITOSOL HEPATICO 1 (LC-1),0.268603652715683,UNCHECKED,44790054,
300113110000N0001401,COBALT,1,,COBALTO,0.64555424451828,UNCHECKED,44811876,
30030901441624901000,"RM OSTEOARTICULAR, WRIST RIGHT / LEFT WITHOUT CONTRAST",1,,"RM OSTEOARTICULAR , MUÑECA DERECHA/IZQUIERDA, SIN CONTRASTE",0.41506829857826233,UNCHECKED,3048172,
300114029900N0000081,Von Willebrand antigen,1,,"VON WILLEBRAND, ANTÍGENO",0.7812297940254211,UNCHECKED,4252203,
300114070100N0000156,PLAQUETAS inhibited by various inhibitors,1,,PLAQUETAS INHIBIDAS POR DIVERSOS INHIBIDORES,0.39747947454452515,UNCHECKED,4133773,
300113040000N0000676,Vitamin B12 (Cyanocobalamin),192,,VITAMINA B12 (CIANOCOBALAMINA),0.5233787894248962,UNCHECKED,3017129,
300113030100N0000101,Aminolevulinate dehydratase ALA,1,,AMINOLEVULINATO DEHIDRATASA ALA,0.7238935828208923,UNCHECKED,4185530,
300114080100N0000185,Factor V Leiden,1,,FACTOR V DE LEIDEN,0.9256871342658997,UNCHECKED,4252068,
300113121200J0001126,Synovial LIQUID LDH,1,,LDH LÍQUIDO SINOVIAL,0.4600296914577484,UNCHECKED,3001729,
300113120200U0000932,FOBT,188,,SANGRE OCULTA EN HECES,0.4584004282951355,UNCHECKED,44786898,
300113030203N0000232,SPECIFIC IGE DUCK FEATHERS,1,,IGE ESPECIFICA  PLUMAS DE PATO,0.7474867701530457,UNCHECKED,4213428,
300113030204N0000272,SPECIFIC IGE BERENJENA,1,,IGE ESPECIFICA  BERENJENA,0.39903199672698975,UNCHECKED,4189059,
30030600900000002000,"Abdominopelvic CT, unenhanced AND CONTRAST",1,,"TC ABDOMINO-PELVICO , SIN CONTRASTE Y CON CONTRASTE",0.47900471091270447,UNCHECKED,3047921,
CCD00185I,NEWLY PATHOLOGY (seminal fluid),1,,PATOLOGÍA RECIENTE  (EN LIQUIDO SEMINAL),0.38116300106048584,UNCHECKED,4191131,
121209501,AC. METHOD IGM anti-Leishmania HEMAGGLUTINATION,1,,AC. ANTI-LEISHMANIA IGM METODO HEMAGLUTINACION,0.49179527163505554,UNCHECKED,3013238,
300113070200K0001733,AMPHETAMINE-METH,1,,ANFETAMINA-METANFETAMINA,0.45612263679504395,UNCHECKED,4005218,
300113040000N0000626,aldosterone BLOOD,1,,ALDOSTERONA SANGRE,0.6497494578361511,UNCHECKED,4308581,
300113010000N0001116,Pancreatic amylase,1,,AMILASA PANCREÁTICA,0.6793526411056519,UNCHECKED,4043072,
300113040000N0000642,FOLIC ACID (Folate),176,,ACIDO FOLICO (FOLATO),0.4700919985771179,UNCHECKED,40764278,
300113090000N0001243,HLA B (lymphotoxicity),1,,HLA B (LINFOTOXICIDAD),0.3654327988624573,UNCHECKED,4101788,
121207041,AG. And AC. ANTI-HIV EIA method,1,,AG. Y AC. ANTI-VIRUS DE LA INMUNODEFICIENCIA HUMANA METODO EIA,0.39655038714408875,UNCHECKED,4189303,
300113110000N0001572,PROCALCITONIN,1,,PROCALCITONINA,0.7157841324806213,UNCHECKED,44791466,
3.00301E+19,SERIES metastatic bone,1,,SERIE OSEA METASTASICA,0.389479398727417,UNCHECKED,40771913,
300113030204N0000321,SPECIFIC IGE LETTUCE,1,,IGE ESPECIFICA  LECHUGA,0.7424913644790649,UNCHECKED,4188926,
300113020000K0001079,PHOSPHATE IN 24 HOURS,1,,FOSFATO EN 24 HORAS,0.7636850476264954,UNCHECKED,3025302,
CCD00321N,INDEX DISTRIBUTION RED BLOOD CELLS (CV) (blood),171,,ÍNDICE DISTRIBUCIÓN HEMATÍES (CV) (EN SANGRE),0.3131783902645111,UNCHECKED,4193544,
121812120,Thyroglobulin antibodies extractive,1,,ANTICUERPOS ANTITIROGLOBULINA CON EXTRACCION,0.6721706986427307,UNCHECKED,4065904,
121812030,FOLIC ACID EXTRACTION WITHOUT,1,,ACIDO FOLICO SIN EXTRACCION,0.3114428222179413,UNCHECKED,4174189,
300113030209N0000456,ODOR SPECIFIC IGE GRAMA,1,,IGE ESPECIFICA  GRAMA DE OLOR,0.5256335735321045,UNCHECKED,4190995,
300114040000N0000100,"GLUCOSE - 6 - PHOSPHATE - DEHYDROGENASE intraerythrocytic, QUANTITATIVE",1,,"GLUCOSA - 6 - FOSFATO - DESHIDROGENASA INTRAERITROCITARIA, CUANTITATIVO",0.500941276550293,UNCHECKED,4017083,
121209233,AC. ANTI-RESPIRATORY SYNCYTIAL VIRUS IGM EIA method,1,,AC. ANTI-VIRUS RESPIRATORIO SINCITIAL IGM METODO EIA,0.5561063885688782,UNCHECKED,4201161,
300113030412N0001696,IGE RECOMBINANT Hev b6.02 (Latex-NO Reactiv.Cruz),1,,IGE RECOMBINANTE Hev b6.02 (Látex-NO Reactiv.Cruz),0.28647637367248535,UNCHECKED,21493142,
300113120700E0000966,Prealbumin LIQUIDO NASAL,1,,PREALBÚMINA EN LIQUIDO NASAL,0.4867476522922516,UNCHECKED,4191834,
300113050000N0000755,AC ANTI Tyrosine Phosphatase (IA2),1,,AC ANTI TIROSIN FOSFATASA (IA2),0.31686925888061523,UNCHECKED,4245738,
121208020,VDRL (flocculation),1,,VDRL  (FLOCULACION),0.6805497407913208,UNCHECKED,4299241,
CCD00219N,Transferrin saturation index (blood),166,,TRANSFERRINA: ÍNDICE DE SATURACIÓN (EN SANGRE),0.7255380749702454,UNCHECKED,4306252,
300113090000N0000856,HLA-B27,1,,HLA-B27,0.8180131912231445,UNCHECKED,3008898,
300113080100N0000825,CA 125 AG (AG carbohydrated 125),1,,AG CA 125 (AG CARBOHIDRATADO 125),0.44161468744277954,UNCHECKED,3027682,
300113120600D0001319,MAGNESIUM DIALYSIS FLUID,1,,MAGNESIO LÍQUIDO DIÁLISIS,0.6881956458091736,UNCHECKED,3028796,
300113030203N0000246,SPECIFIC PROTEIN SERUM IGE PERIQUITO,1,,IGE ESPECIFICA  PROTEINAS SERICAS PERIQUITO,0.49916648864746094,UNCHECKED,44807453,
CCD00452N,POTASIO 120 MIN (blood),1,,POTASIO 120 MIN (EN SANGRE),0.30515217781066895,UNCHECKED,4207483,
300113010000N0000049,MAGNESIUM,1,,MAGNESIO,0.8390181064605713,UNCHECKED,4261656,
30030100031928808000,"RX SKELETON PERIFERICO, KNEE RIGHT / LEFT, AP, LAT, AXIAL",1,,"RX ESQUELETO PERIFERICO, RODILLA DERECHA/IZQUIERDA, AP, LAT, AXIAL",0.2598469853401184,UNCHECKED,3051127,
30030901442029702000,"RM OSTEOARTICULAR, THIGH BOTH unenhanced AND CONTRAST",1,,"RM OSTEOARTICULAR , MUSLO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.2829042971134186,UNCHECKED,3052168,
300113050000N0000695,ANTIGEN ANTI AC Ro (SS / A),1,,AC ANTI ANTÍGENO Ro (SS/A),0.2669738829135895,UNCHECKED,4005184,
30030600830102302000,"TC FACE AND SKULL BASE, TURKISH CHAIR WITHOUT CONTRAST AND CONTRAST",1,,"TC CARA Y BASE DE CRANEO , SILLA TURCA , SIN CONTRASTE Y CON CONTRASTE",0.43946558237075806,UNCHECKED,3042870,
CCD00036N,Beta1 globulin (BLOOD),1,,BETA 1 GLOBULINA (EN SANGRE),0.44225630164146423,UNCHECKED,3030943,
OTPRENCEFALOGRAMA,ELECTROENCEPHALOGRAM,1,,ELECTROENCEFALOGRAMA,0.5153796076774597,UNCHECKED,21490714,
300113010000N0001682,Estimated glomerular filtration rate MDRD-4 IDMS,163,,FILTRADO GLOMERULAR ESTIMADO MDRD-4 IDMS,0.5126886367797852,UNCHECKED,44806420,
300113050000N0001561,MI2 AC ANTI IgG,1,,AC ANTI MI2 IgG,0.6420774459838867,UNCHECKED,3013637,
121207013,AC. ANTI-VIRUS IMMUNE HUMANA- 1 Method EIA,1,,AC. ANTI-VIRUS DE LA INMUNODEFICIENCIA HUMANA- 1 METODO EIA,0.27713125944137573,UNCHECKED,4103067,
300113020000K0001059,CALCIUM IN 2 HOURS,1,,CALCIO EN 2 HORAS,0.6585421562194824,UNCHECKED,3018474,
3.00304E+19,"NEONATAL ULTRASOUND, HIPS RIGHT / LEFT",1,,"ECOGRAFIA  NEONATAL , CADERA DERECHA/IZQUIERDA",0.43383151292800903,UNCHECKED,3009906,
300113030100N0000158,transferrin BLOOD,161,,TRANSFERRINA SANGRE,0.8075412511825562,UNCHECKED,42529379,
3.00315E+19,"Phlebography, OTHER AREAS ANATOMICAS",1,,"FLEBOGRAFIAS, OTRAS ZONAS ANATOMICAS",0.33463889360427856,UNCHECKED,4270433,
300113121100I0001014,Fructose in seminal fluid,1,,FRUCTOSA EN LIQUIDO SEMINAL,0.6816492676734924,UNCHECKED,4308515,
30030901521420902000,"RM VASCULAR, Pelvis, unenhanced AND CONTRAST",1,,"RM VASCULAR , PELVIS, SIN CONTRASTE Y CON CONTRASTE",0.37831154465675354,UNCHECKED,3035568,
300113120500C0001423,COUNTING LEUCOCYTES CEREBROSPINAL FLUID,1,,RECUENTO LEUCOCITOS LÍQUIDO CEFALORRAQUÍDEO,0.6545655727386475,UNCHECKED,4014487,
300114029900N0000052,Fibrinogen ACTIVITY,127,,"FIBRINÓGENO, ACTIVIDAD",0.6902716755867004,UNCHECKED,4287768,
CCD00117N,GH 30 MIN (blood),1,,GH 30 MIN  (EN SANGRE),0.39826500415802,UNCHECKED,4353845,
300113121400X0001043,Immunoglobulin G (IGG) IN BIOLOGICAL LIQUIDS S.E.,1,,INMUNOGLOBULINA G (IGG) EN LIQUIDOS BIOLOGICOS S.E.,0.4134818911552429,UNCHECKED,4163378,
30030600861624002000,"TC OSTEOARTICULAR, humerus BOTH unenhanced AND CONTRAST",1,,"TC OSTEOARTICULAR , HUMERO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.19208075106143951,UNCHECKED,36304924,
3.00301E+19,Bone densitometry (DXA) Proximal Femur HIPS,1,,"DENSITOMETRIA OSEA (DXA), FEMUR PROXIMAL CADERA",0.4321562945842743,UNCHECKED,40765642,
CCD00295N,alpha-fetoprotein,1,,ALFA FETOPROTEINA,0.9123995304107666,UNCHECKED,4014768,
300113030204N0000267,SPECIFIC IGE AVELLANA,1,,IGE ESPECIFICA  AVELLANA,0.6394020318984985,UNCHECKED,4189880,
300113010000N0000008,DIRECT BILIRUBIN (unconjugated),99,,BILIRRUBINA DIRECTA (CONJUGADA),0.6580440998077393,UNCHECKED,4197972,
30030601040000001000,"CT urography, unenhanced",1,,"TC UROGRAFIA , SIN CONTRASTE",0.3506665527820587,UNCHECKED,46236271,
300113121200J0001129,Synovial FLUID ALBUMIN,1,,ALBÚMINA LÍQUIDO SINOVIAL,0.6838072538375854,UNCHECKED,3025380,
30030901531928401000,"MR spectroscopic, LOWER LIMB RIGHT / LEFT WITHOUT CONTRAST",1,,"RM ESPECTROSCOPICA, MIEMBRO INFERIOR DERECHO/IZQUIERDO, SIN CONTRASTE",0.43270573019981384,UNCHECKED,3048323,
CCD00016N,Alpha1 globulin (%) (blood),1,,ALFA 1 GLOBULINA (%) (EN SANGRE),0.38800734281539917,UNCHECKED,3024291,
300113030100N0000121,RHEUMATOID FACTOR,97,,FACTOR REUMATOIDE,0.8158513307571411,UNCHECKED,4204380,
30030100041013509000,"RX RAQUIS, RAQUIS LUMBO SACRED, AP, LAT and FLEXOESTENSION",1,,"RX RAQUIS, RAQUIS LUMBO SACRO, AP, LAT Y FLEXOESTENSION",0.218161478638649,UNCHECKED,3014474,
300113030415N0001677,IGE RECOMBINANT Cup a1 (Cypress),1,,IGE RECOMBINANTE Cup a1 (Ciprés),0.28451645374298096,UNCHECKED,21494781,
121209500,AC. HMG anti-Leishmania METHOD,1,,AC. ANTI-LEISHMANIA METODO HMG,0.4927809238433838,UNCHECKED,3038362,
121209668,AC. ANTI-DENGUE VIRUS IGG ELISA method,1,,AC. ANTI-VIRUS DEL DENGUE IGG METODO ELISA,0.532447338104248,UNCHECKED,4201043,
3.00302E+19,Arthrography HIPS RIGHT / LEFT,1,,"ARTROGRAFIA, CADERA DERECHA/IZQUIERDA",0.5182851552963257,UNCHECKED,40771633,
3.00302E+19,"Arthrography, KNEE RIGHT / LEFT",1,,"ARTROGRAFIA, RODILLA DERECHA/IZQUIERDA",0.5845208764076233,UNCHECKED,40771635,
30030901501115601000,"ABDOMINAL MRI, abdominal wall, unenhanced",1,,"RM ABDOMINAL, PARED ABDOMINAL, SIN CONTRASTE",0.5249572396278381,UNCHECKED,3040087,
300113030207N0000413,SPECIFIC IGE SQUID PACIFIC,1,,IGE ESPECIFICA  CALAMAR DEL PACIFICO,0.7344064712524414,UNCHECKED,3023134,
300113120200U0000924,COPROPORPHYRINS STOOL,1,,COPROPORFIRINAS HECES,0.6470364928245544,UNCHECKED,3025116,
300113010000N0000026,Creatine kinase-MB (CK-MB mass),1,,CREATINCINASA-MB  (CK-MB-MASA),0.40420034527778625,UNCHECKED,4017058,
300113030209N0000458,SPECIFIC IGE LOLLIUM PERENNE (ryegrass),1,,IGE ESPECIFICA  LOLLIUM PERENNE (BALLICO),0.4540880620479584,UNCHECKED,4190999,
300113040000N0000671,Vasopressin (H.ANTIDIURÉTICA),1,,VASOPRESINA (H.ANTIDIURÉTICA),0.25958824157714844,UNCHECKED,4156810,
121202020,BLOOD CULTURE FOR EACH EXTRACTION,1,,"HEMOCULTIVO, POR CADA EXTRACCION",0.7221938967704773,UNCHECKED,4014500,
30030100031928708000,"RX SKELETON PERIFERICO, BOTH KNEE, AP, LAT, AXIAL",1,,"RX ESQUELETO PERIFERICO, RODILLA AMBAS, AP, LAT, AXIAL",0.22081109881401062,UNCHECKED,3044660,
30030600830101101000,"TC FACE AND BASE skull, teeth, unenhanced",1,,"TC CARA Y BASE DE CRANEO , DIENTES, SIN CONTRASTE",0.4419766664505005,UNCHECKED,3049599,
300113030216N0000591,IGE SPECIFIC Chenopodium album,1,,IGE ESPECIFICA  CHENOPODIUM ALBUM,0.7235590219497681,UNCHECKED,4191008,
300113030204N0000323,SPECIFIC IGE LEVADURA,1,,IGE ESPECIFICA  LEVADURA,0.42362916469573975,UNCHECKED,4190033,
300113070100N0000801,LITHIUM,1,,LITIO,0.7459861636161804,UNCHECKED,3005725,
30030600970000002000,"Cisternography TC, unenhanced AND CONTRAST",1,,"CISTERNOGRAFIA TC , SIN CONTRASTE Y CON CONTRASTE",0.28497323393821716,UNCHECKED,3035006,
121208050,FTA-ABS IGM (IFI),1,,FTA-ABS IGM  (IFI),0.5477356314659119,UNCHECKED,4240154,
300114029900N0000056,Coagulation Inhibitor unspecific,1,,INHIBIDOR DE LA COAGULACIÓN NO ESPECÍFICO,0.7884434461593628,UNCHECKED,4313997,
3.00302E+19,Enema double contrast,1,,ENEMA DOBLE CONTRASTE,0.5590122938156128,UNCHECKED,4078286,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, MAMA BOTH",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, MAMA AMBAS",0.43033403158187866,UNCHECKED,21493935,
300113121200J0001127,Synovial RHEUMATOID FACTOR LIQUID,1,,FACTOR REUMATOIDE LÍQUIDO SINOVIAL,0.7088678479194641,UNCHECKED,4197863,
CCD00454N,BASAL osmolality (blood),1,,OSMOLALIDAD BASAL (EN SANGRE),0.5175449848175049,UNCHECKED,3026782,
121206032,VIRAL LOAD HEPATITIS B LOGARITHM PCR method QUANT,1,,CARGA VIRAL VIRUS DE LA HEPATITIS B LOGARITMO METODO PCR CUANT,0.49523642659187317,UNCHECKED,44790061,
300113010000N0000029,CARBON DIOXIDE (CO2 TOTAL),1,,DIÓXIDO DE CARBONO (CO2 TOTAL),0.5728408098220825,UNCHECKED,4042749,
300113080100N0000827,AG CA 19.9 (19.9 carbohydrate AG),1,,AG CA 19.9 (AG CARBOHIDRATADO 19.9),0.39314404129981995,UNCHECKED,3027682,
300113050000N0000762,ANTI HU,1,,ANTI HU,0.4234050512313843,UNCHECKED,4273104,
121209427,AC. Trypanosoma cruzi IGM METODO IFI,1,,AC. ANTI-TRYPANOSOMA CRUZI IGM METODO IFI,0.637956976890564,UNCHECKED,3035861,
300113040000K0001091,Cortisol URINE 24 HOURS,1,,CORTISOL ORINA 24 HORAS,0.6172720789909363,UNCHECKED,4155248,
121602060,BIOPSY,1,,BIOPSIA,0.5863798260688782,UNCHECKED,40769920,
CCD00344K,Urate AMORPHOUS (IN URINE),1,,CRISTALES DE URATO AMORFO (EN ORINA),0.3827057480812073,UNCHECKED,3015527,
300113030300N0000624,PRECIPITINS UNSPECIFIED,1,,PRECIPITINAS SIN ESPECIFICAR,0.641846239566803,UNCHECKED,4098498,
300113030300N0000619,Aspergillus fumigatus specific IgG,1,,IgG ESPECIFICA ASPERGILLUS FUMIGATUS,0.816973865032196,UNCHECKED,4219437,
30030901551420602000,"RM STAGING, FEMALE GENITAL, unenhanced AND CONTRAST",1,,"RM ESTADIAJE, GENITALES FEMENINOS, SIN CONTRASTE Y CON CONTRASTE",0.3408094644546509,UNCHECKED,3002801,
3.00318E+19,PERCUTANEOUS HEPATIC LYMPH TREATMENT,1,,TRATAMIENTO PERCUTANEO NODULOS HEPATICOS,0.3638608157634735,UNCHECKED,40762545,
121201071,Ziehl-Neelsen stain and Allied Workers (2),1,,TINCION DE ZIEHL-NEELSEN Y AFINES (2),0.43087857961654663,UNCHECKED,21492788,
30030901460809001000,"RM TORACICA, MAMA BOTH unenhanced",1,,"RM TORACICA, MAMA AMBAS, SIN CONTRASTE",0.321607381105423,UNCHECKED,46236271,
300114070100N0000151,Surface immunoglobulins (kappa and lambda),1,,INMUNOGLOBULINAS DE SUPERFICIE (KAPPA Y LAMBDA),0.43132922053337097,UNCHECKED,4098355,
300114030000N0000269,Platelet Morphology SERIES,1,,MORFOLOGÍA SERIE PLAQUETAR,0.839592695236206,UNCHECKED,4251313,
30030100031624007000,"RX SKELETON PERIFERICO, humerus BOTH AP AND TRASTORACICA",1,,"RX ESQUELETO PERIFERICO, HUMERO AMBOS, AP Y TRASTORACICA",0.4027039110660553,UNCHECKED,3047528,
300113030204N0000263,SPECIFIC IGE ANIS,1,,IGE ESPECIFICA  ANIS,0.6531334519386292,UNCHECKED,4306222,
222203090,ULTRASOUND THYROID,1,,ECOGRAFIA TIROIDEA,0.6042600870132446,UNCHECKED,3001462,
300113020000K0000073,CUERPOS REDUCTORES,1,,CUERPOS REDUCTORES,0.3775143623352051,UNCHECKED,36304003,
121209232,AC. ANTI-RESPIRATORY SYNCYTIAL VIRUS IGG EIA method,1,,AC. ANTI-VIRUS RESPIRATORIO SINCITIAL IGG METODO EIA,0.6083396077156067,UNCHECKED,44806285,
30030600830100601000,"TC FACE AND skull base, skull base unenhanced",1,,"TC CARA Y BASE DE CRANEO , BASE DE CRANEO , SIN CONTRASTE",0.5714653730392456,UNCHECKED,3049599,
300113040000N0000651,IGF1 (somatomedin C),1,,IGF1 (SOMATOMEDINA C),0.3971485495567322,UNCHECKED,4004861,
300113020000K0000070,COPPER IN PARTICULAR TIME,1,,COBRE EN UN TIEMPO DETERMINADO,0.31064772605895996,UNCHECKED,3042068,
300113050000N0001238,AC antinuclear (ANA) immunofixation (immunoblot),1,,AC ANTI NUCLEARES (ANA) INMUNOFIJACIÓN (INMUNOBLOT),0.4860989451408386,UNCHECKED,4234268,
3.00305E+19,"DOPPLER VEIN, LOWER LIMB RIGHT / LEFT",1,,"DOPPLER VENOSO , MIEMBRO INFERIOR DERECHO/IZQUIERDO",0.4240950644016266,UNCHECKED,3040352,
300113110000K0001301,COPROPORPHYRINS URINE 24 HOURS,1,,COPROPORFIRINAS ORINA 24 HORAS,0.6924915313720703,UNCHECKED,3020907,
300113110000K0000918,uroporphyrins,1,,UROPORFIRINAS,0.7998928427696228,UNCHECKED,44789653,
300214010200N0000223,BLOOD DONATION,1,,DONACIÓN SANGUÍNEA,0.8167797923088074,UNCHECKED,42528911,
300113010000N0000005,ALDOLASE,1,,ALDOLASA,0.7036422491073608,UNCHECKED,4196218,
300113030412N0001694,IGE RECOMBINANT Hev b5 (Latex-NO Reactiv.Cruz),1,,IGE RECOMBINANTE Hev b5 (Látex-NO Reactiv.Cruz),0.23573407530784607,UNCHECKED,21494915,
3.00303E+19,UNILATERAL galactography,1,,GALACTOGRAFIA UNILATERAL,0.41059058904647827,UNCHECKED,40768569,
300113110000K0001302,Uroporphyrins URINE 24 HOURS,1,,UROPORFIRINAS ORINA 24 HORAS,0.683224081993103,UNCHECKED,3004757,
300113121200J0001025,Cytological polymorphonuclear cells in liquid Synovial,1,,ESTUDIO CITOLÓGICO CÉLULAS POLIMORFONUCLEARES EN LIQUIDO SINOVIAL,0.6456920504570007,UNCHECKED,3006571,
